ProdutoId;Nome Produto;Tipo Dado;Title;Content;Http-Equiv;Name;Scheme
80190;Smart Color Finish, 18L Branco Fosco - Alta Flexibilidade, Baixo VOC, Uso Interno e Externo;title;Tinta  Smart Color Fosco Branco 18L
80190;Smart Color Finish, 18L Branco Fosco - Alta Flexibilidade, Baixo VOC, Uso Interno e Externo;meta;;Tinta que evita descascamento da parede? Conheça a Smart Color!  Ela permite a passagem de água tornando-a respirável, além de ser elastomérica, ou seja, ela acompanha o movimento natural das estruturas, evitando o terrível descascamento das paredes. ;;description;
80190;Smart Color Finish, 18L Branco Fosco - Alta Flexibilidade, Baixo VOC, Uso Interno e Externo;meta;;parede descascando, umidade, parede, tinta, pintura, drylevis, smart resina, tinta que não descasca;;Keywords;
80190;Smart Color Finish, 18L Branco Fosco - Alta Flexibilidade, Baixo VOC, Uso Interno e Externo;meta;;Se você vai pintar sua casa, precisa conhecer a Smart Color, a tinta que não descasca e se adapta as superfícieis, mesmo que sejam irregulares, permitindo que tenham muito mais aderência no local onde forem aplicadas. Além disso, a Smart Color é uma tinta respirável, que permite a passagem da água em forma de vapor.;;description;
80191;Smart Color Finish, 3,6L Branco Fosco - Resistência à sujidade, Permeável ao Valor, Baixo VOC;title;Tinta Elástica Smart Color fosco Branco  3.6L
80191;Smart Color Finish, 3,6L Branco Fosco - Resistência à sujidade, Permeável ao Valor, Baixo VOC;meta;;Tinta que evita descascamento da parede? Conheça a Smart Color!  Ela permite a passagem de água tornando-a respirável, além de ser elastomérica, ou seja, ela acompanha o movimento natural das estruturas, evitando o terrível descascamento das paredes. ;;description;
80191;Smart Color Finish, 3,6L Branco Fosco - Resistência à sujidade, Permeável ao Valor, Baixo VOC;meta;;parede descascando, umidade, parede, tinta, pintura, respirável, o que fazer, drylevis, smart resina,;;Keywords;
80194;Tela de Fibra de Vidro Dryfit Plus Branco 1M X 50M;title;Tela de Fibra de Vidro  1m x 50 m
80194;Tela de Fibra de Vidro Dryfit Plus Branco 1M X 50M;meta;;Aquela impermeabilização de laje precisa de uma ajudinha. A Dry Fit é uma fita de fibra de vidro que junto com Elastment Cimento Elástico auxilia no tratamento de impermeabilização de laje fazendo com que previna trincas e fissuras. Outra função bem legal é no tratamento de juntas entre placas cimentícia e pode ser usada em drywaal;;description;
80194;Tela de Fibra de Vidro Dryfit Plus Branco 1M X 50M;meta;;Fita telada, trinca, drywaal, placa cimentícia, drylevis, elastment, laje, impermeabilizante, vedação, preço, para laje , para que serve, valor, dryfit;;keywords;
80195;Manta Elástica Impermeabilizante Acrílica Acqua Zero 12KG Branco;title;Acqua Zero Drylevis 12kg Branco
80195;Manta Elástica Impermeabilizante Acrílica Acqua Zero 12KG Branco;meta;;A Manta Elástica Acqua Zero é uma membrana monocomponente acrílica, impermeabilizante, super flexível e de secagem rápida.;;description;
80195;Manta Elástica Impermeabilizante Acrílica Acqua Zero 12KG Branco;meta;;impermabilizante acqua zero, acqua zero 12kg, acqua zero tinta, tinta acqua zero, acqua zero preço, acqua zero branco, acqua zero branco 12kg, acquazero, zero obra piso, manta elastica, manta elastica preço, tinta zero obra, impermeabilizante branco, Kit umidade Drylevis, acqua zero branco 12kg preço;;keywords;
80196;Manta Elástica Impermeabilizante Acrílica Acqua Zero 12KG Cerâmica Telha;title;Acqua Zero Drylevis 12kg Cerâmica Telha
80196;Manta Elástica Impermeabilizante Acrílica Acqua Zero 12KG Cerâmica Telha;meta;;A Manta Elástica Acqua Zero é uma membrana monocomponente acrílica, impermeabilizante, super flexível e de secagem rápida.;;description;
80196;Manta Elástica Impermeabilizante Acrílica Acqua Zero 12KG Cerâmica Telha;meta;;impermabilizante acqua zero, acqua zero 12kg, acqua zero tinta, tinta acqua zero, acqua zero preço, acqua zero cerâmica telha, acqua zero cerâmica telha 12kg, acquazero, zero obra piso, manta elastica, manta elastica preço, tinta zero obra, impermeabilizante branco, Kit umidade Drylevis, acqua zero cerâmica telha 12kg preço;;keywords;
80197;Manta Elástica Impermeabilizante Acrílica Acqua Zero 12KG Azul;title;Acqua Zero Drylevis Acqua Zero 12kg Azul
80197;Manta Elástica Impermeabilizante Acrílica Acqua Zero 12KG Azul;meta;;A Manta Elástica Acqua Zero é uma membrana monocomponente acrílica, impermeabilizante, super flexível e de secagem rápida.;;description;
80197;Manta Elástica Impermeabilizante Acrílica Acqua Zero 12KG Azul;meta;;impermabilizante acqua zero, acqua zero 12kg, acqua zero tinta, tinta acqua zero, acqua zero preço, acqua zero azul, acqua zero azul 12kg, acquazero, zero obra piso, manta elastica, manta elastica preço, tinta zero obra, impermeabilizante branco, Kit umidade Drylevis, acqua zero azul 12kg preço;;keywords;
80198;Manta Elástica Impermeabilizante Acrílica Acqua Zero 12KG Cinza;title;Acqua Zero  Drylevis  12kg Cinza
80198;Manta Elástica Impermeabilizante Acrílica Acqua Zero 12KG Cinza;meta;;A Manta Elástica Acqua Zero é uma membrana monocomponente acrílica, impermeabilizante, super flexível e de secagem rápida.;;description;
80198;Manta Elástica Impermeabilizante Acrílica Acqua Zero 12KG Cinza;meta;;impermabilizante acqua zero, acqua zero 12kg, acqua zero tinta, tinta acqua zero, acqua zero preço, acqua zero cinza, acqua zero cinza 12kg, acquazero, zero obra piso, massa acrilica impermeabilizante, manta elastica, manta elastica preço, tinta zero obra, impermeabilizante branco, Kit umidade Drylevis, acqua zero cinza 12kg preço;;keywords;
80199;Manta Elástica Impermeabilizante Acrílica Acqua Zero 20KG Cinza;title;Acqua Zero Drylevis 20kg Cinza
80199;Manta Elástica Impermeabilizante Acrílica Acqua Zero 20KG Cinza;meta;;impermabilizante acqua zero, acqua zero 20kg, acqua zero tinta, tinta acqua zero, acqua zero preço, acqua zero cinza, acqua zero cinza 20kg, acquazero, zero obra piso, massa acrilica impermeabilizante, manta elastica, manta elastica preço, tinta zero obra, impermeabilizante branco, Kit umidade Drylevis, acqua zero cinza 20kg preço;;keywords;
80199;Manta Elástica Impermeabilizante Acrílica Acqua Zero 20KG Cinza;meta;;A Manta Elástica Acqua Zero é uma membrana monocomponente acrílica, impermeabilizante, super flexível e de secagem rápida.;;description;
80200;Manta Elástica Impermeabilizante Acrílica Acqua Zero 4KG Cinza;title;Acqua Zero Drylevis 4kg Cinza
80200;Manta Elástica Impermeabilizante Acrílica Acqua Zero 4KG Cinza;meta;;A Manta Elástica Acqua Zero é uma membrana monocomponente acrílica, impermeabilizante, super flexível e de secagem rápida.;;description;
80200;Manta Elástica Impermeabilizante Acrílica Acqua Zero 4KG Cinza;meta;;impermabilizante acqua zero, acqua zero 4kg, acqua zero tinta, tinta acqua zero, acqua zero preço, acqua zero cinza, acqua zero cinza 4kg, acquazero, zero obra piso, massa acrilica impermeabilizante, manta elastica, manta elastica preço, tinta zero obra, impermeabilizante branco, Kit umidade Drylevis, acqua zero cinza 4kg preço;;keywords;
80201;Manta Elástica Impermeabilizante Acrílica Acqua Zero 20KG Cerâmica Telha;meta;;A Manta Elástica Acqua Zero é uma membrana monocomponente acrílica, impermeabilizante, super flexível e de secagem rápida.;;description;
80201;Manta Elástica Impermeabilizante Acrílica Acqua Zero 20KG Cerâmica Telha;meta;;impermabilizante acqua zero, acqua zero 20kg, acqua zero tinta, tinta acqua zero, acqua zero preço, acqua zero cerâmica telha, acqua zero cerâmica 20kg, acquazero, zero obra piso, massa acrilica impermeabilizante, manta elastica, manta elastica preço, tinta zero obra, impermeabilizante branco, Kit umidade Drylevis;;keywords;
80201;Manta Elástica Impermeabilizante Acrílica Acqua Zero 20KG Cerâmica Telha;title; Acqua Zero Drylevis 20kg  Cerâmica
80202;Manta Elástica Impermeabilizante Acrílica Acqua Zero 4KG Cerâmica Telha;title;Acqua Zero  Drylevis 4kg Cerâmica
80202;Manta Elástica Impermeabilizante Acrílica Acqua Zero 4KG Cerâmica Telha;meta;;A Manta Elástica Acqua Zero é uma membrana monocomponente acrílica, impermeabilizante, super flexível e de secagem rápida.;;description;
80202;Manta Elástica Impermeabilizante Acrílica Acqua Zero 4KG Cerâmica Telha;meta;;impermabilizante acqua zero, acqua zero 4kg, acqua zero tinta, tinta acqua zero, acqua zero preço, acqua zero cerâmica telha, acqua zero cerâmica 4kg, acquazero, zero obra piso, massa acrilica impermeabilizante, manta elastica, manta elastica preço, tinta zero obra, impermeabilizante branco, Kit umidade Drylevis;;keywords;
80203;Manta Elástica Impermeabilizante Acrílica Acqua Zero 20KG Azul;title;Acqua Zero Impermeabilizante Drylevis 20kg Azul
80203;Manta Elástica Impermeabilizante Acrílica Acqua Zero 20KG Azul;meta;;A Manta Elástica Acqua Zero é uma membrana monocomponente acrílica, impermeabilizante, super flexível e de secagem rápida.;;description;
80203;Manta Elástica Impermeabilizante Acrílica Acqua Zero 20KG Azul;meta;;impermabilizante acqua zero, acqua zero 20kg, acqua zero tinta, tinta acqua zero, acqua zero preço, acqua zero azul, acqua zero azul 20kg, acquazero, zero obra piso, massa acrilica impermeabilizante, manta elastica, manta elastica preço, tinta zero obra, impermeabilizante branco, Kit umidade Drylevis;;Keywords;
80204;Manta Elástica Impermeabilizante Acrílica Acqua Zero 4KG Azul;title;Acqua Zero  Drylevis 4kg  Azul
80204;Manta Elástica Impermeabilizante Acrílica Acqua Zero 4KG Azul;meta;;A Manta Elástica Acqua Zero é uma membrana monocomponente acrílica, impermeabilizante, super flexível e de secagem rápida.;;description;
80204;Manta Elástica Impermeabilizante Acrílica Acqua Zero 4KG Azul;meta;;impermabilizante acqua zero, acqua zero 4kg, acqua zero tinta, tinta acqua zero, acqua zero preço, acqua zero azul, acqua zero 4kg azul, acquazero, zero obra piso, massa acrilica impermeabilizante, manta elastica, manta elastica preço, tinta zero obra, impermeabilizante branco, Kit umidade Drylevis;;keywords;
80205;Manta Elástica Impermeabilizante Acrílica Acqua Zero 4KG Branco;title;Acqua Zero Drylevis 4kg Branco
80205;Manta Elástica Impermeabilizante Acrílica Acqua Zero 4KG Branco;meta;;A Manta Elástica Acqua Zero é uma membrana monocomponente acrílica, impermeabilizante, super flexível e de secagem rápida.;;description;
80205;Manta Elástica Impermeabilizante Acrílica Acqua Zero 4KG Branco;meta;;impermabilizante acqua zero, acqua zero 4kg, acqua zero tinta, tinta acqua zero, acqua zero preço, aqua zero branco, acquazero, zero obra piso, massa acrilica impermeabilizante, manta elastica, manta elastica preço, tinta zero obra, impermeabilizante branco, Kit umidade Drylevis;;keywords;
80206;Manta Elástica Impermeabilizante Acrílica Acqua Zero 20KG Branco;title;Acqua Zero Drylevis 20kg Branco
80206;Manta Elástica Impermeabilizante Acrílica Acqua Zero 20KG Branco;meta;;A Manta Elástica Acqua Zero é uma membrana monocomponente acrílica, impermeabilizante, super flexível e de secagem rápida.;;description;
80206;Manta Elástica Impermeabilizante Acrílica Acqua Zero 20KG Branco;meta;;impermabilizante acqua zero, acqua zero tinta, tinta acqua zero, acqua zero preço, aqua zero branco, acquazero, zero obra piso, massa acrilica impermeabilizante, manta elastica, manta elastica preço, tinta zero obra, impermeabilizante branco, Kit umidade Drylevis;;keywords;
80207;Cimento Autonivelante Nivela+ Elastment, 20KG Cinza - Nivelamento Fácil para Pisos, Secagem Rápida;title;Nivela+ Cimento Autonivelante 20kg | Nivelamento Rápido e Eficaz
80207;Cimento Autonivelante Nivela+ Elastment, 20KG Cinza - Nivelamento Fácil para Pisos, Secagem Rápida;title;""
80207;Cimento Autonivelante Nivela+ Elastment, 20KG Cinza - Nivelamento Fácil para Pisos, Secagem Rápida;meta;;Nivela+ é a solução para um piso perfeito. Fácil aplicação, secagem rápida em 72h. Ideal para reformas rápidas. Aproveite e garanta o seu agora mesmo!;;description;
80207;Cimento Autonivelante Nivela+ Elastment, 20KG Cinza - Nivelamento Fácil para Pisos, Secagem Rápida;meta;;cimento autonivelante, cimento cinza 20kg, autonivelante fácil aplicação, secagem rápida 72h, alta aderência piso, nivelamento de piso, autonivelante 20kg cinza, autonivelante cinza, cimento autonivelante cinza;;keywords;
80208;Massa Acrílica em Pó Drylevis, Saco 20KG - Alta resistência a água, Fácil aplicação;title;Massa Acrílica  Drylevis 20kg
80208;Massa Acrílica em Pó Drylevis, Saco 20KG - Alta resistência a água, Fácil aplicação;meta;;Você sabia que a  massa acrílica em pó da Drylevis é impermeabilizante?  Sua textura flexível ela acompanha  a movimentação das estuturas evitanto assim trincas e fissuras parede em conjunto com Smart Resina e Acqua Zero  surge um poderoso tratamento com umidade ascendente;;description;
80208;Massa Acrílica em Pó Drylevis, Saco 20KG - Alta resistência a água, Fácil aplicação;meta;;massa acrilica preço, massa acrilica drylevis, massa acrilica 25 Kg, massa acrilica para que serve, massa acrilica drylevis ,massa  acrilica drylevis preço , massa acrílica drylevis em pó, quando usar massa acrílica ,massa acrílica drylevis 1kg, massa corrida acrilica em saco de 20kg preço;;keywords;
80209;Base Coat Cimentício 20KG;title;Base Coat Cimentício 20KG
80209;Base Coat Cimentício 20KG;meta;;Não se tem dúvidas que o Base Coat Cimentício é excelente para sistema Steel Freme. O produto é um preparador de liga cimentícia com função impermeabilizante, evitando assim trincas e fissuras em paredes e fachadas;;description;
80209;Base Coat Cimentício 20KG;meta;; Tratamento de junta, placa cimentícia , drywall, massa, drylevis, steel freme, aço galvanizado, casas, alvenaria estrutural ,vedação, wood frame,dilatação , paredes, fachadas,;;Keywords;
